,일자|시간|구분,공급량
2117,2019-03-30 06 A,969.204733112262
2118,2019-03-30 07 A,1039.7126717540748
2119,2019-03-30 08 A,1283.2674759630354
2120,2019-03-30 09 A,1314.9768117854242
2121,2019-03-30 10 A,1303.174566738669
2122,2019-03-30 11 A,1275.8220127632462
2123,2019-03-30 12 A,1195.5665990195175
2124,2019-03-30 13 A,1134.8526959548467
2125,2019-03-30 14 A,1020.3353321139508
2126,2019-03-30 15 A,929.5716876323104
2127,2019-03-30 16 A,853.7272421331201
2128,2019-03-30 17 A,920.8795070608128
2129,2019-03-30 18 A,1006.3579665586904
2130,2019-03-30 19 A,1284.154241921225
2131,2019-03-30 20 A,1279.3397703904395
2132,2019-03-30 21 A,1297.3200422458544
2133,2019-03-30 22 A,1215.0331351348823
2134,2019-03-30 23 A,1173.4813762260003
2135,2019-03-30 24 A,1122.9043532111582
2136,2019-03-31 01 A,962.5102667488044
2137,2019-03-31 02 A,818.0541274767952
2138,2019-03-31 03 A,708.9358331473018
2139,2019-03-31 04 A,716.5937207634895
2140,2019-03-31 05 A,844.5584645168942
2141,2019-03-31 06 A,894.4676117620995
2142,2019-03-31 07 A,958.3666521737416
2143,2019-03-31 08 A,1192.4428533295163
2144,2019-03-31 09 A,1219.4107704355429
2145,2019-03-31 10 A,1249.384932164416
2146,2019-03-31 11 A,1174.648897437607
2147,2019-03-31 12 A,1117.9853170846077
2148,2019-03-31 13 A,1048.0128207770088
2149,2019-03-31 14 A,959.5442177328016
2150,2019-03-31 15 A,899.7729050632676
2151,2019-03-31 16 A,844.455663474612
2152,2019-03-31 17 A,882.0202727658768
2153,2019-03-31 18 A,994.4157823021168
2154,2019-03-31 19 A,1307.001045276389
2155,2019-03-31 20 A,1330.777982912518
2156,2019-03-31 21 A,1277.67669477682
2157,2019-03-31 22 A,1281.2066898935973
2158,2019-03-31 23 A,1237.7812385884104
2159,2019-03-31 24 A,1126.78970453541
2160,2019-01-01 01 B,1739.5261638260197
2161,2019-01-01 02 B,1512.7239249124425
2162,2019-01-01 03 B,1407.1019807462894
2163,2019-01-01 04 B,1425.3413505782914
2164,2019-01-01 05 B,1620.4895755163072
2165,2019-01-01 06 B,1710.723776089677
2166,2019-01-01 07 B,1980.088339866325
2167,2019-01-01 08 B,2477.7430344630466
2168,2019-01-01 09 B,2539.1806570461576
2169,2019-01-01 10 B,2383.39320384439
2170,2019-01-01 11 B,2275.4494433771674
2171,2019-01-01 12 B,2082.6345639567307
2172,2019-01-01 13 B,1905.1369788268223
2173,2019-01-01 14 B,1789.9120505313554
2174,2019-01-01 15 B,1685.3638563884715
2175,2019-01-01 16 B,1689.971552778252
2176,2019-01-01 17 B,1724.066454446072
2177,2019-01-01 18 B,1901.6336366709872
2178,2019-01-01 19 B,2172.3591380965413
2179,2019-01-01 20 B,2316.3253860064533
2180,2019-01-01 21 B,2292.4058443541144
2181,2019-01-01 22 B,2204.911668910608
2182,2019-01-01 23 B,2148.221345932198
2183,2019-01-01 24 B,2083.770953331147
2184,2019-01-02 01 B,1723.7597434241416
2185,2019-01-02 02 B,1474.2106571735037
2186,2019-01-02 03 B,1353.5796743016963
2187,2019-01-02 04 B,1433.9349570308636
2188,2019-01-02 05 B,1612.5678000478888
2189,2019-01-02 06 B,1698.3117805089196
2190,2019-01-02 07 B,1999.308412681881
2191,2019-01-02 08 B,2426.450182404471
2192,2019-01-02 09 B,2551.126662191757
2193,2019-01-02 10 B,2357.82131311628
2194,2019-01-02 11 B,2269.4791051297448
2195,2019-01-02 12 B,2016.0462356982844
2196,2019-01-02 13 B,1864.26030737564
2197,2019-01-02 14 B,1782.860203683984
2198,2019-01-02 15 B,1676.795473247062
2199,2019-01-02 16 B,1626.1097526932572
2200,2019-01-02 17 B,1674.6366211826382
2201,2019-01-02 18 B,1855.401547913196
2202,2019-01-02 19 B,2228.588446264722
2203,2019-01-02 20 B,2365.2264406429663
2204,2019-01-02 21 B,2394.400006641965
2205,2019-01-02 22 B,2192.4345709416
2206,2019-01-02 23 B,2173.481185443301
2207,2019-01-02 24 B,2077.9445877058934
2208,2019-01-03 01 B,1794.4176570267095
2209,2019-01-03 02 B,1521.3458820019864
2210,2019-01-03 03 B,1400.5402496567756
2211,2019-01-03 04 B,1358.912683598586
2212,2019-01-03 05 B,1542.2068273614668
2213,2019-01-03 06 B,1645.440179101805
2214,2019-01-03 07 B,1944.81154983737
2215,2019-01-03 08 B,2426.3020327709546
2216,2019-01-03 09 B,2497.704505977168
2217,2019-01-03 10 B,2366.871513591964
2218,2019-01-03 11 B,2262.788799687228
2219,2019-01-03 12 B,1989.1600957522344
2220,2019-01-03 13 B,1835.426082868684
2221,2019-01-03 14 B,1684.9398455249511
2222,2019-01-03 15 B,1576.9133504002853
2223,2019-01-03 16 B,1587.649072606892
2224,2019-01-03 17 B,1652.6127680361135
2225,2019-01-03 18 B,1864.717587745507
2226,2019-01-03 19 B,2267.771315795706
2227,2019-01-03 20 B,2386.477167934984
2228,2019-01-03 21 B,2361.6715571213235
2229,2019-01-03 22 B,2271.4810552448957
2230,2019-01-03 23 B,2131.615005797352
2231,2019-01-03 24 B,2028.5868304197595
2232,2019-01-04 01 B,1674.4619340800468
2233,2019-01-04 02 B,1419.8676300259383
2234,2019-01-04 03 B,1296.375306046982
2235,2019-01-04 04 B,1309.9728646196188
2236,2019-01-04 05 B,1479.8248704602604
2237,2019-01-04 06 B,1559.7729282173332
2238,2019-01-04 07 B,1865.1698871880824
2239,2019-01-04 08 B,2321.2387862873197
2240,2019-01-04 09 B,2434.637937071961
2241,2019-01-04 10 B,2307.443566459997
2242,2019-01-04 11 B,2196.5123213134493
2243,2019-01-04 12 B,1960.3382766495688
2244,2019-01-04 13 B,1789.7465240558097
2245,2019-01-04 14 B,1676.2157686209289
2246,2019-01-04 15 B,1569.1797924050709
2247,2019-01-04 16 B,1575.0432931228156
2248,2019-01-04 17 B,1638.5945849853874
2249,2019-01-04 18 B,1805.8566316898468
2250,2019-01-04 19 B,2147.5651612949914
2251,2019-01-04 20 B,2203.389206879608
2252,2019-01-04 21 B,2267.6086861295707
2253,2019-01-04 22 B,2180.2735240326247
2254,2019-01-04 23 B,2084.30989304582
2255,2019-01-04 24 B,1952.333173288469
2256,2019-01-05 01 B,1834.532873240651
2257,2019-01-05 02 B,1570.0652397700069
2258,2019-01-05 03 B,1420.812284730408
2259,2019-01-05 04 B,1422.71718006916
2260,2019-01-05 05 B,1534.4897580848992
2261,2019-01-05 06 B,1563.0225232455014
2262,2019-01-05 07 B,1647.805250317152
2263,2019-01-05 08 B,1995.4926324392256
2264,2019-01-05 09 B,2208.9064112807173
2265,2019-01-05 10 B,2252.546668302632
2266,2019-01-05 11 B,2176.883045630795
2267,2019-01-05 12 B,1951.728018878371
2268,2019-01-05 13 B,1797.2822595213022
2269,2019-01-05 14 B,1676.105436392708
2270,2019-01-05 15 B,1572.4111180736268
2271,2019-01-05 16 B,1562.7079363506564
2272,2019-01-05 17 B,1629.1366750714624
2273,2019-01-05 18 B,1779.620770791385
2274,2019-01-05 19 B,2082.402841539091
2275,2019-01-05 20 B,2130.5018831582483
2276,2019-01-05 21 B,2120.316898724724
2277,2019-01-05 22 B,1982.4622612852452
2278,2019-01-05 23 B,1860.6709876084053
2279,2019-01-05 24 B,1780.0591325326686
2280,2019-01-06 01 B,1732.3010726663492
2281,2019-01-06 02 B,1511.3499942412575
2282,2019-01-06 03 B,1373.6478674674586
2283,2019-01-06 04 B,1391.708110931359
2284,2019-01-06 05 B,1500.965183803642
2285,2019-01-06 06 B,1546.7259257224025
2286,2019-01-06 07 B,1626.0408587525037
2287,2019-01-06 08 B,1930.1250280744352
2288,2019-01-06 09 B,2088.547679511152
2289,2019-01-06 10 B,2181.1046645289557
2290,2019-01-06 11 B,2161.148145150106
2291,2019-01-06 12 B,1943.123890602639
2292,2019-01-06 13 B,1796.6653165690605
2293,2019-01-06 14 B,1652.9135591688523
2294,2019-01-06 15 B,1588.441453567826
2295,2019-01-06 16 B,1606.8732021174935
2296,2019-01-06 17 B,1672.2459443402606
2297,2019-01-06 18 B,1855.8251064263536
2298,2019-01-06 19 B,2167.8882182938696
2299,2019-01-06 20 B,2275.1939824776946
2300,2019-01-06 21 B,2245.918431999284
2301,2019-01-06 22 B,2138.4506538294518
2302,2019-01-06 23 B,2018.2355382611925
2303,2019-01-06 24 B,1869.3661174017664
2304,2019-01-07 01 B,1664.0920427427832
2305,2019-01-07 02 B,1441.5236406818565
2306,2019-01-07 03 B,1333.6416688198174
2307,2019-01-07 04 B,1372.1604586997623
2308,2019-01-07 05 B,1560.799606664612
2309,2019-01-07 06 B,1684.8389336550438
2310,2019-01-07 07 B,2029.9136299917304
2311,2019-01-07 08 B,2481.10285672552
2312,2019-01-07 09 B,2567.434759359837
2313,2019-01-07 10 B,2388.9735603417944
2314,2019-01-07 11 B,2272.6757473600883
2315,2019-01-07 12 B,2034.5172213731728
2316,2019-01-07 13 B,1874.5906483585115
2317,2019-01-07 14 B,1789.109455416667
2318,2019-01-07 15 B,1620.4434903788078
2319,2019-01-07 16 B,1635.0258333175018
2320,2019-01-07 17 B,1676.045328090024
2321,2019-01-07 18 B,1863.603096581281
2322,2019-01-07 19 B,2160.759637339662
2323,2019-01-07 20 B,2271.887175363988
2324,2019-01-07 21 B,2277.4722602626766
2325,2019-01-07 22 B,2203.935060049951
2326,2019-01-07 23 B,2100.344527453987
2327,2019-01-07 24 B,1994.9305909501345
2328,2019-01-08 01 B,1685.7916958083404
2329,2019-01-08 02 B,1469.2866859308383
2330,2019-01-08 03 B,1334.8203720889603
2331,2019-01-08 04 B,1354.3342999462034
2332,2019-01-08 05 B,1528.7228377837394
2333,2019-01-08 06 B,1594.593960121371
2334,2019-01-08 07 B,1904.3729789110296
2335,2019-01-08 08 B,2381.017999884618
2336,2019-01-08 09 B,2453.0958067607385
2337,2019-01-08 10 B,2370.7115572264925
2338,2019-01-08 11 B,2248.9147049617222
2339,2019-01-08 12 B,1993.4644276133413
2340,2019-01-08 13 B,1875.88630961246
2341,2019-01-08 14 B,1783.5599683224789
2342,2019-01-08 15 B,1676.492924631224
2343,2019-01-08 16 B,1676.7762585359758
2344,2019-01-08 17 B,1723.1809502758126
2345,2019-01-08 18 B,1884.2751749154163
2346,2019-01-08 19 B,2228.954062818303
2347,2019-01-08 20 B,2356.9426556815147
2348,2019-01-08 21 B,2384.939619955348
2349,2019-01-08 22 B,2310.228365622093
2350,2019-01-08 23 B,2191.59066044891
2351,2019-01-08 24 B,2058.5907226009085
2352,2019-01-09 01 B,1758.426662541664
2353,2019-01-09 02 B,1514.4918715307635
2354,2019-01-09 03 B,1389.506171085862
2355,2019-01-09 04 B,1441.6404744248748
2356,2019-01-09 05 B,1630.031694898179
2357,2019-01-09 06 B,1767.2641856123232
2358,2019-01-09 07 B,2091.5541087442007
2359,2019-01-09 08 B,2574.663257193394
2360,2019-01-09 09 B,2648.694232892334
2361,2019-01-09 10 B,2456.581693766077
2362,2019-01-09 11 B,2350.6844798752118
2363,2019-01-09 12 B,2144.771946809663
2364,2019-01-09 13 B,2000.3195554706413
2365,2019-01-09 14 B,1848.036867658728
2366,2019-01-09 15 B,1740.9698239674735
2367,2019-01-09 16 B,1719.6250984870017
2368,2019-01-09 17 B,1826.7092491619355
2369,2019-01-09 18 B,1993.836864518467
2370,2019-01-09 19 B,2351.6931964696696
2371,2019-01-09 20 B,2464.0257700382326
2372,2019-01-09 21 B,2450.8132623641413
2373,2019-01-09 22 B,2378.8654127336586
2374,2019-01-09 23 B,2244.344203194269
2375,2019-01-09 24 B,2131.567533539964
2376,2019-01-10 01 B,1756.623217584202
2377,2019-01-10 02 B,1515.3076233664272
2378,2019-01-10 03 B,1373.9840617307746
2379,2019-01-10 04 B,1423.0751888378309
2380,2019-01-10 05 B,1601.121427590308
2381,2019-01-10 06 B,1714.6291253304778
2382,2019-01-10 07 B,2068.6761431798354
2383,2019-01-10 08 B,2514.7655477897288
2384,2019-01-10 09 B,2576.934739221947
2385,2019-01-10 10 B,2420.213768844802
2386,2019-01-10 11 B,2346.1620872851345
2387,2019-01-10 12 B,2144.4434421890774
2388,2019-01-10 13 B,1961.2639707078447
2389,2019-01-10 14 B,1817.2966309780104
2390,2019-01-10 15 B,1710.4462639225833
2391,2019-01-10 16 B,1716.859464261986
2392,2019-01-10 17 B,1779.1716646029863
2393,2019-01-10 18 B,1983.806516779008
2394,2019-01-10 19 B,2354.4427093082268
2395,2019-01-10 20 B,2441.9863729449744
2396,2019-01-10 21 B,2456.8647603615877
2397,2019-01-10 22 B,2369.8562197286046
2398,2019-01-10 23 B,2249.1680631903546
2399,2019-01-10 24 B,2107.369201295283
2400,2019-01-11 01 B,1778.7579371183142
2401,2019-01-11 02 B,1558.06373647088
2402,2019-01-11 03 B,1469.2766230487923
2403,2019-01-11 04 B,1502.9710289005616
2404,2019-01-11 05 B,1719.891015953987
2405,2019-01-11 06 B,1869.9063741479945
2406,2019-01-11 07 B,2179.8057686364364
2407,2019-01-11 08 B,2620.3695567272766
2408,2019-01-11 09 B,2659.7520487662123
2409,2019-01-11 10 B,2471.550767994878
2410,2019-01-11 11 B,2372.4699801928973
2411,2019-01-11 12 B,2198.3357221761416
2412,2019-01-11 13 B,2053.210776979394
2413,2019-01-11 14 B,1912.7639240130295
2414,2019-01-11 15 B,1809.9223570036045
2415,2019-01-11 16 B,1793.5125857513844
2416,2019-01-11 17 B,1881.8560674524765
2417,2019-01-11 18 B,2062.471949088596
2418,2019-01-11 19 B,2336.8727356645595
2419,2019-01-11 20 B,2431.7972851204395
2420,2019-01-11 21 B,2389.1235523128425
2421,2019-01-11 22 B,2299.8875414940653
2422,2019-01-11 23 B,2165.568857221573
2423,2019-01-11 24 B,2030.7916297802328
2424,2019-01-12 01 B,1851.12229338679
2425,2019-01-12 02 B,1610.72081273943
2426,2019-01-12 03 B,1520.2820300644698
2427,2019-01-12 04 B,1569.6211298457815
2428,2019-01-12 05 B,1684.2965908191786
2429,2019-01-12 06 B,1733.3203858287418
2430,2019-01-12 07 B,1812.1399426764656
2431,2019-01-12 08 B,2200.0545143344825
2432,2019-01-12 09 B,2378.3617006395743
2433,2019-01-12 10 B,2363.4120608211424
2434,2019-01-12 11 B,2334.4601618048937
2435,2019-01-12 12 B,2180.794420701626
2436,2019-01-12 13 B,1985.4575903590849
2437,2019-01-12 14 B,1839.664202775797
2438,2019-01-12 15 B,1741.9056339445106
2439,2019-01-12 16 B,1742.2124175491265
2440,2019-01-12 17 B,1819.6393182293705
2441,2019-01-12 18 B,1973.1361141788384
2442,2019-01-12 19 B,2326.2234345291854
2443,2019-01-12 20 B,2322.050914018628
2444,2019-01-12 21 B,2318.998753569303
2445,2019-01-12 22 B,2212.993449719788
2446,2019-01-12 23 B,2090.91769093472
2447,2019-01-12 24 B,1971.819879099756
2448,2019-01-13 01 B,1757.4318767089608
2449,2019-01-13 02 B,1518.3801199148634
2450,2019-01-13 03 B,1491.3537215152164
2451,2019-01-13 04 B,1531.2518271126182
2452,2019-01-13 05 B,1705.624355838921
2453,2019-01-13 06 B,1782.4447492398372
2454,2019-01-13 07 B,1841.0654036210728
2455,2019-01-13 08 B,2160.436390683449
2456,2019-01-13 09 B,2225.3113884203717
2457,2019-01-13 10 B,2231.773843551372
2458,2019-01-13 11 B,2231.329448476018
2459,2019-01-13 12 B,2043.223686927671
2460,2019-01-13 13 B,1884.421811259459
2461,2019-01-13 14 B,1787.8045440924166
2462,2019-01-13 15 B,1733.1288653618317
2463,2019-01-13 16 B,1725.5836485385637
2464,2019-01-13 17 B,1787.6866512207112
2465,2019-01-13 18 B,1974.5853389425904
2466,2019-01-13 19 B,2285.744301807718
2467,2019-01-13 20 B,2382.296963228272
2468,2019-01-13 21 B,2265.43571669175
2469,2019-01-13 22 B,2174.575150292876
2470,2019-01-13 23 B,2042.255424613032
2471,2019-01-13 24 B,1878.4582866124783
2472,2019-01-14 01 B,1638.7952441440325
2473,2019-01-14 02 B,1431.8643068169918
2474,2019-01-14 03 B,1338.8263460367966
2475,2019-01-14 04 B,1391.6407543490266
2476,2019-01-14 05 B,1598.58491356194
2477,2019-01-14 06 B,1774.8270933296783
2478,2019-01-14 07 B,2076.708023447898
2479,2019-01-14 08 B,2604.957362522652
2480,2019-01-14 09 B,2605.1145780668903
2481,2019-01-14 10 B,2454.357297762205
2482,2019-01-14 11 B,2404.0389804666065
2483,2019-01-14 12 B,2146.2850665740407
2484,2019-01-14 13 B,1967.1459189389816
2485,2019-01-14 14 B,1853.9314588946356
2486,2019-01-14 15 B,1744.9239627564702
2487,2019-01-14 16 B,1719.9879430819512
2488,2019-01-14 17 B,1778.3791482836325
2489,2019-01-14 18 B,1970.5726375906625
2490,2019-01-14 19 B,2279.4118489679618
2491,2019-01-14 20 B,2376.6041589397464
2492,2019-01-14 21 B,2352.2380645700005
2493,2019-01-14 22 B,2301.575448186816
2494,2019-01-14 23 B,2151.532612538612
2495,2019-01-14 24 B,1991.0393688233792
2496,2019-01-15 01 B,1752.7048947704543
2497,2019-01-15 02 B,1506.0573336259124
2498,2019-01-15 03 B,1366.8830512319687
2499,2019-01-15 04 B,1393.795355229503
2500,2019-01-15 05 B,1563.4748455673482
2501,2019-01-15 06 B,1688.7573393875275
2502,2019-01-15 07 B,1981.21814303246
2503,2019-01-15 08 B,2463.286038306156
2504,2019-01-15 09 B,2550.3307328495043
2505,2019-01-15 10 B,2398.852369344409
2506,2019-01-15 11 B,2269.5808737059265
2507,2019-01-15 12 B,2025.5847102858884
2508,2019-01-15 13 B,1913.791395985384
2509,2019-01-15 14 B,1814.550164969632
2510,2019-01-15 15 B,1707.9588865144606
2511,2019-01-15 16 B,1635.491080316454
2512,2019-01-15 17 B,1709.1162516390875
2513,2019-01-15 18 B,1882.5470918061003
2514,2019-01-15 19 B,2250.558077819429
2515,2019-01-15 20 B,2359.3157962360856
2516,2019-01-15 21 B,2369.499828636136
2517,2019-01-15 22 B,2339.5851325399417
2518,2019-01-15 23 B,2240.47558595804
2519,2019-01-15 24 B,2089.9339666913743
2520,2019-01-16 01 B,1756.460378023277
2521,2019-01-16 02 B,1485.296827159025
2522,2019-01-16 03 B,1398.666494414567
2523,2019-01-16 04 B,1412.0609330961784
2524,2019-01-16 05 B,1574.8640775967865
2525,2019-01-16 06 B,1686.264412477246
2526,2019-01-16 07 B,1991.7738010161115
2527,2019-01-16 08 B,2428.624746340066
2528,2019-01-16 09 B,2509.3578793831784
2529,2019-01-16 10 B,2296.2118575597533
2530,2019-01-16 11 B,2146.362323624022
2531,2019-01-16 12 B,1949.3161324004316
2532,2019-01-16 13 B,1769.4709098601904
2533,2019-01-16 14 B,1657.3884717689073
2534,2019-01-16 15 B,1557.6245554678137
2535,2019-01-16 16 B,1516.3863104120596
2536,2019-01-16 17 B,1591.1000478122096
2537,2019-01-16 18 B,1776.626509654437
2538,2019-01-16 19 B,2089.5928979103373
2539,2019-01-16 20 B,2209.8911367617334
2540,2019-01-16 21 B,2237.167519967514
2541,2019-01-16 22 B,2213.1536768923515
2542,2019-01-16 23 B,2116.465771365049
2543,2019-01-16 24 B,1971.6815605121544
2544,2019-01-17 01 B,1669.7318603763306
2545,2019-01-17 02 B,1448.9526039412715
2546,2019-01-17 03 B,1328.3306558259878
2547,2019-01-17 04 B,1316.3896394774129
2548,2019-01-17 05 B,1505.7799097644993
2549,2019-01-17 06 B,1617.9462449615542
2550,2019-01-17 07 B,1925.3223999118445
2551,2019-01-17 08 B,2383.8467515234715
2552,2019-01-17 09 B,2467.78389640143
2553,2019-01-17 10 B,2326.617427343107
2554,2019-01-17 11 B,2199.099754361823
2555,2019-01-17 12 B,1937.0298193779915
2556,2019-01-17 13 B,1804.6282445953475
2557,2019-01-17 14 B,1687.8231662929566
2558,2019-01-17 15 B,1590.2095496575562
2559,2019-01-17 16 B,1560.8497264305977
2560,2019-01-17 17 B,1640.8692131234388
2561,2019-01-17 18 B,1825.0682581012063
2562,2019-01-17 19 B,2135.027760569508
2563,2019-01-17 20 B,2240.070026257179
2564,2019-01-17 21 B,2257.140371586313
2565,2019-01-17 22 B,2244.354786440803
2566,2019-01-17 23 B,2107.301208223437
2567,2019-01-17 24 B,1974.0354007325057
2568,2019-01-18 01 B,1703.6695644630831
2569,2019-01-18 02 B,1450.6636633486014
2570,2019-01-18 03 B,1331.770355321317
2571,2019-01-18 04 B,1347.7744451449082
2572,2019-01-18 05 B,1528.596601479981
2573,2019-01-18 06 B,1684.8258509139516
2574,2019-01-18 07 B,1988.9846522408511
2575,2019-01-18 08 B,2474.929513936733
2576,2019-01-18 09 B,2498.7874043206425
2577,2019-01-18 10 B,2376.182822652262
2578,2019-01-18 11 B,2326.699612665884
2579,2019-01-18 12 B,2077.127669982904
2580,2019-01-18 13 B,1896.0843069571504
2581,2019-01-18 14 B,1796.1898770210191
2582,2019-01-18 15 B,1689.192612118305
2583,2019-01-18 16 B,1676.0134047975932
2584,2019-01-18 17 B,1743.4485325909727
2585,2019-01-18 18 B,1923.5182665233567
2586,2019-01-18 19 B,2272.870270401904
2587,2019-01-18 20 B,2388.5355429596248
2588,2019-01-18 21 B,2360.4275428954465
2589,2019-01-18 22 B,2307.978530186638
2590,2019-01-18 23 B,2183.7165039505508
2591,2019-01-18 24 B,1995.0216784115132
2592,2019-01-19 01 B,1804.3558463349732
2593,2019-01-19 02 B,1588.0081296013825
2594,2019-01-19 03 B,1457.7626952160135
2595,2019-01-19 04 B,1457.168247149833
2596,2019-01-19 05 B,1599.4424308525768
2597,2019-01-19 06 B,1645.409174951508
2598,2019-01-19 07 B,1723.0377180075234
2599,2019-01-19 08 B,2125.5192831069235
2600,2019-01-19 09 B,2251.1430267196747
2601,2019-01-19 10 B,2337.810798333964
2602,2019-01-19 11 B,2272.189804221663
2603,2019-01-19 12 B,2074.5804794343885
2604,2019-01-19 13 B,1880.775847645939
2605,2019-01-19 14 B,1749.239841927218
2606,2019-01-19 15 B,1668.6966892370074
2607,2019-01-19 16 B,1655.6820435083864
2608,2019-01-19 17 B,1733.1483560808856
2609,2019-01-19 18 B,1921.9661688399967
2610,2019-01-19 19 B,2214.3640661631625
2611,2019-01-19 20 B,2253.9062221353897
2612,2019-01-19 21 B,2218.9407609451564
2613,2019-01-19 22 B,2155.983737165076
2614,2019-01-19 23 B,2043.608617375497
2615,2019-01-19 24 B,1848.2628506152996
2616,2019-01-20 01 B,1742.7390480131448
2617,2019-01-20 02 B,1523.903791381822
2618,2019-01-20 03 B,1402.9928346286986
2619,2019-01-20 04 B,1442.528028335203
2620,2019-01-20 05 B,1568.6375451306258
2621,2019-01-20 06 B,1565.268242812958
2622,2019-01-20 07 B,1637.21822037711
2623,2019-01-20 08 B,1984.5248459913948
2624,2019-01-20 09 B,2096.384744493954
2625,2019-01-20 10 B,2192.9184995014725
2626,2019-01-20 11 B,2162.48923445894
2627,2019-01-20 12 B,1987.90544160368
2628,2019-01-20 13 B,1886.1496720321395
2629,2019-01-20 14 B,1762.3072203932268
2630,2019-01-20 15 B,1697.0877480430322
2631,2019-01-20 16 B,1683.2015836067962
2632,2019-01-20 17 B,1749.4668256616076
2633,2019-01-20 18 B,1924.3023176206736
2634,2019-01-20 19 B,2215.61535022452
2635,2019-01-20 20 B,2305.611861576725
